t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
7.222463,0.116647,2.120255,-0.842296,0.066443,0.008176,-3.055732,-3.051144,0.008725,1.000000,4.800000,0.950000,-0.842296,-0.842296,-0.843235,-0.004137,0.000000,0.007978,0.000000,0.008176,112,173
7.278063,0.113730,2.120084,-0.922068,0.072395,0.008011,-3.055732,-3.050712,0.006819,1.000000,4.800000,0.950000,-0.922068,-0.922068,-0.914185,-0.001799,0.000000,0.006097,0.000000,0.008011,113,174
7.333761,0.110610,2.120045,-1.150544,0.077369,0.006816,-3.055732,-3.049464,0.007742,1.000000,4.800000,0.950000,-1.150544,-1.150544,-1.126908,-0.001474,0.000000,0.006810,0.000000,0.006816,114,175
7.389208,0.107299,2.119984,-1.373410,0.081661,0.006569,-3.055732,-3.048238,0.008969,1.000000,4.800000,0.950000,-1.373410,-1.373410,-1.348760,-0.001475,0.000000,0.007876,0.000000,0.006569,115,176
7.444813,0.103762,2.119888,-1.581206,0.085504,0.007308,-3.055732,-3.047079,0.010284,1.000000,4.800000,0.950000,-1.581206,-1.581206,-1.557961,-0.001631,0.000000,0.009028,0.000000,0.007308,116,177
7.500339,0.100254,2.119650,-1.644666,0.089030,0.008500,-3.055732,-3.046852,0.010790,1.000000,4.800000,0.950000,-1.644666,-1.644666,-1.635995,-0.001910,0.000000,0.009667,0.000000,0.008500,117,179
7.555921,0.096640,2.119393,-1.698541,0.092362,0.009451,-3.055732,-3.046530,0.011001,1.000000,4.800000,0.950000,-1.698541,-1.698541,-1.692286,-0.001800,0.000000,0.009833,0.000000,0.009451,118,180
7.611477,0.092980,2.119141,-1.762163,0.095583,0.009877,-3.055732,-3.046151,0.010663,1.000000,4.800000,0.950000,-1.762163,-1.762163,-1.755175,-0.001082,0.000000,0.009453,0.000000,0.009877,120,181
7.666876,0.088997,2.118997,-1.959837,0.098808,0.009708,-3.055732,-3.045019,0.010607,1.000000,4.800000,0.950000,-1.959837,-1.959837,-1.939371,0.000105,0.000000,0.009209,0.000000,0.009708,121,183
7.722475,0.084376,2.118748,-2.107962,0.102203,0.009372,-3.055732,-3.044296,0.010861,1.000000,4.800000,0.950000,-2.107962,-2.107962,-2.091103,0.000575,0.000000,0.009491,0.000000,0.009372,123,184
7.778117,0.079587,2.118391,-2.163105,0.105797,0.009375,-3.055732,-3.044072,0.011201,1.000000,4.800000,0.950000,-2.163105,-2.163105,-2.155905,0.000458,0.000000,0.009913,0.000000,0.009375,124,186
7.833617,0.075672,2.118000,-2.108817,0.109378,0.009701,-3.055732,-3.044307,0.009975,1.000000,4.800000,0.950000,-2.108817,-2.108817,-2.113526,0.001450,0.000000,0.008767,0.000000,0.009701,125,187
7.889223,0.070051,2.117697,-2.289772,0.113365,0.009203,-3.055732,-3.043352,0.010755,1.000000,4.800000,0.950000,-2.289772,-2.289772,-2.272147,0.001624,0.000000,0.009363,0.000000,0.009203,127,189
7.944930,0.063309,2.117427,-2.598611,0.117963,0.009198,-3.055732,-3.041626,0.013208,1.000000,4.800000,0.950000,-2.598611,-2.598611,-2.565964,0.000898,0.000000,0.011464,0.000000,0.009198,130,191
8.000350,0.056998,2.116951,-2.665622,0.122957,0.010568,-3.055732,-3.041237,0.014383,1.000000,4.800000,0.950000,-2.665622,-2.665622,-2.655656,0.000112,0.000000,0.012640,0.000000,0.010568,132,193
8.055915,0.052695,2.116399,-2.484503,0.127774,0.012101,-3.055732,-3.042343,0.013269,1.000000,4.800000,0.950000,-2.484503,-2.484503,-2.501619,0.000120,0.000000,0.011894,0.000000,0.012101,133,195
8.111421,0.047321,2.115827,-2.375262,0.132735,0.012289,-3.055732,-3.042972,0.012083,1.000000,4.800000,0.950000,-2.375262,-2.375262,-2.387897,0.000676,0.000000,0.010819,0.000000,0.012289,135,197
8.166916,0.042538,2.115035,-1.996256,0.137662,0.011441,-3.055732,-3.044901,0.010154,1.000000,4.800000,0.950000,-1.996256,-1.996256,-2.035420,0.000676,0.000000,0.009128,0.000000,0.011441,137,198
8.222718,0.040191,2.114336,-1.501561,0.141956,0.009862,-3.055732,-3.047612,0.007444,1.000000,4.800000,0.950000,-1.501561,-1.501561,-1.554947,0.000676,0.000000,0.006821,0.000000,0.009862,137,199
8.278123,0.040138,2.114055,-1.226033,0.145195,0.007699,-3.055732,-3.049099,0.001608,1.000000,4.800000,0.950000,-1.226033,-1.226033,-1.258924,0.005024,0.000000,0.001270,0.000000,0.007699,137,199
8.333725,0.040275,2.114139,-1.298406,0.147589,0.003371,-3.055732,-3.048713,-0.002111,1.000000,4.800000,0.950000,-1.298406,-1.298406,-1.294458,0.009130,0.000000,-0.002460,0.000000,0.003371,137,199
8.389224,0.044082,2.114137,-0.969436,0.148437,-0.001041,-3.055732,-3.050596,-0.002320,1.000000,4.800000,0.950000,-0.969436,-0.969436,-1.001938,0.007456,0.000000,-0.002274,0.000000,-0.001041,136,198
8.444915,0.029603,2.114318,-2.391581,0.152647,-0.002696,-3.055732,-3.042900,0.007373,1.000000,4.800000,0.950000,-2.391581,-2.391581,-2.252617,0.005460,0.000000,0.005626,0.000000,-0.002696,141,203
8.500370,0.005147,2.113807,-3.979969,0.161444,0.002005,-3.055732,-3.034332,0.015673,1.000000,4.800000,0.920813,-3.979969,-3.979969,-3.807234,0.005727,0.000000,0.013001,0.000000,0.002005,149,211
8.555841,-0.014479,2.111972,-3.834681,0.171925,0.009600,-3.055732,-3.035255,0.013212,1.000000,4.800000,0.918466,-3.834681,-3.834681,-3.831936,0.007265,0.000000,0.011721,0.000000,0.009600,156,218
8.611422,-0.015510,2.109920,-1.878291,0.179997,0.012443,-3.055732,-3.045636,0.002000,1.000000,4.800000,0.950000,-1.878291,-1.878291,-2.073655,0.008096,0.000000,0.002263,0.000000,0.012443,156,218
8.666952,-0.021808,2.109068,-1.569427,0.187133,0.006867,-3.055732,-3.047280,0.000467,1.000000,4.800000,0.950000,-1.569427,-1.569427,-1.619850,0.007985,0.000000,0.000190,0.000000,0.006867,158,220
8.722504,-0.031115,2.108856,-2.156816,0.193728,0.001686,-3.055732,-3.044284,0.004470,1.000000,4.800000,0.950000,-2.156816,-2.156816,-2.103119,0.006978,0.000000,0.003466,0.000000,0.001686,161,224
8.778146,-0.039820,2.108221,-2.269911,0.198675,0.001701,-3.055732,-3.043702,0.007176,1.000000,4.800000,0.950000,-2.269911,-2.269911,-2.253232,0.004854,0.000000,0.006204,0.000000,0.001701,164,227
8.833723,-0.047448,2.107224,-1.931032,0.202385,0.004433,-3.055732,-3.045405,0.006736,1.000000,4.800000,0.950000,-1.931032,-1.931032,-1.963252,0.003591,0.000000,0.006013,0.000000,0.004433,167,229
8.889153,-0.056232,2.106231,-1.694765,0.205167,0.005945,-3.055732,-3.046677,0.003471,1.000000,4.800000,0.950000,-1.694765,-1.694765,-1.721614,0.005584,0.000000,0.002959,0.000000,0.005945,170,232
8.944845,-0.068936,2.104656,-1.215812,0.207254,0.004450,-3.055732,-3.049208,0.000965,1.000000,4.800000,0.950000,-1.215812,-1.215812,-1.266392,0.005558,0.000000,0.000798,0.000000,0.004450,174,236
9.000388,-0.082666,2.102919,-0.661845,0.208819,0.001931,-3.055732,-3.052203,-0.001685,1.000000,4.800000,0.950000,-0.661845,-0.661845,-0.722300,0.005214,0.000000,-0.001486,0.000000,0.001931,178,241
9.055807,-0.095784,2.101428,-0.301381,0.209993,-0.000646,-3.055732,-3.054114,-0.003565,1.000000,4.800000,0.950000,-0.301381,-0.301381,-0.343473,0.005183,0.000000,-0.003275,0.000000,-0.000646,183,245
9.111377,-0.106246,2.100450,-0.224538,0.210874,-0.002764,-3.055732,-3.054536,-0.004630,1.000000,4.800000,0.950000,-0.224538,-0.224538,-0.236432,0.005825,0.000000,-0.004399,0.000000,-0.002764,186,249
9.167041,-0.117742,2.099465,-0.229114,0.211534,-0.004190,-3.055732,-3.054515,-0.005995,1.000000,4.800000,0.950000,-0.229114,-0.229114,-0.229846,0.007212,0.000000,-0.005748,0.000000,-0.004190,190,253
9.222553,-0.128471,2.098572,-0.259536,0.212029,-0.005424,-3.055732,-3.054340,-0.006717,1.000000,4.800000,0.950000,-0.259536,-0.259536,-0.256567,0.008108,0.000000,-0.006471,0.000000,-0.005424,194,256
9.277984,-0.137144,2.097855,-0.289028,0.212401,-0.006309,-3.055732,-3.054185,-0.005994,1.000000,4.800000,0.950000,-0.289028,-0.289028,-0.285782,0.007541,0.000000,-0.005792,0.000000,-0.006309,197,259
9.333731,-0.150594,2.096746,-0.336858,0.212679,-0.006179,-3.055732,-3.053943,-0.005246,1.000000,4.800000,0.950000,-0.336858,-0.336858,-0.331751,0.007035,0.000000,-0.005091,0.000000,-0.006179,201,264
9.389159,-0.166622,2.095387,-0.357548,0.212888,-0.005493,-3.055732,-3.053822,-0.004277,1.000000,4.800000,0.950000,-0.357548,-0.357548,-0.354968,0.006186,0.000000,-0.004173,0.000000,-0.005493,207,269
9.444849,-0.181498,2.093970,-0.222036,0.213045,-0.004553,-3.055732,-3.054546,-0.004760,1.000000,4.800000,0.950000,-0.222036,-0.222036,-0.235330,0.005945,0.000000,-0.004518,0.000000,-0.004553,212,274
9.500402,-0.190933,2.092699,0.235695,0.213162,-0.004340,-3.055732,-3.056994,-0.004296,1.000000,4.800000,0.950000,0.235695,0.235695,0.188593,0.003034,0.000000,-0.003788,0.000000,-0.004340,215,277
9.555959,-0.200574,2.091519,0.585097,0.213250,-0.003963,-3.055732,-3.058826,-0.005842,1.000000,4.800000,0.950000,0.585097,0.585097,0.545447,0.002748,0.000000,-0.005228,0.000000,-0.003963,218,281
9.611501,-0.210087,2.090600,0.684844,0.213317,-0.004651,-3.055732,-3.059365,-0.006575,1.000000,4.800000,0.950000,0.684844,0.684844,0.670904,0.002942,0.000000,-0.006015,0.000000,-0.004651,221,284
9.666991,-0.220470,2.089722,0.668540,0.213366,-0.005616,-3.055732,-3.059305,-0.007649,1.000000,4.800000,0.950000,0.668540,0.668540,0.668776,0.004076,0.000000,-0.007082,0.000000,-0.005616,225,287
9.722613,-0.231690,2.088616,0.808220,0.213403,-0.006701,-3.055732,-3.060035,-0.009363,1.000000,4.800000,0.950000,0.808220,0.808220,0.794275,0.005060,0.000000,-0.008620,0.000000,-0.006701,228,291
9.778256,-0.242999,2.087518,0.932596,0.213431,-0.008087,-3.055732,-3.060680,-0.010335,1.000000,4.800000,0.950000,0.932596,0.932596,0.918764,0.005387,0.000000,-0.009527,0.000000,-0.008087,232,295
9.833629,-0.252651,2.086756,0.864185,0.213452,-0.009239,-3.055732,-3.060334,-0.007454,1.000000,4.800000,0.950000,0.864185,0.864185,0.869643,0.002852,0.000000,-0.006884,0.000000,-0.009239,235,298
9.889251,-0.266584,2.085258,1.162101,0.213468,-0.008055,-3.055732,-3.061888,-0.006591,1.000000,4.800000,0.950000,1.162101,1.162101,1.132855,0.000435,0.000000,-0.005851,0.000000,-0.008055,240,303
9.944835,-0.282271,2.083503,1.565513,0.213480,-0.006477,-3.055732,-3.064059,-0.007105,1.000000,4.800000,0.950000,1.565513,1.565513,1.522247,-0.001222,0.000000,-0.006146,0.000000,-0.006477,245,308
10.000315,-0.296867,2.082052,1.759182,0.213488,-0.005954,-3.055732,-3.065073,-0.007594,1.000000,4.800000,0.950000,1.759182,1.759182,1.735488,-0.001747,0.000000,-0.006671,0.000000,-0.005954,250,313
10.055898,-0.306996,2.081548,1.392292,0.213495,-0.006280,-3.055732,-3.063169,-0.006168,1.000000,4.800000,0.950000,1.392292,1.392292,1.426611,-0.001270,0.000000,-0.005642,0.000000,-0.006280,254,316
10.111467,-0.318067,2.080874,1.114863,0.213500,-0.005960,-3.055732,-3.061659,-0.005454,1.000000,4.800000,0.950000,1.114863,1.114863,1.146038,-0.000473,0.000000,-0.005052,0.000000,-0.005960,257,320
10.167100,-0.328878,2.080242,0.817484,0.213504,-0.005344,-3.055732,-3.060051,-0.004448,1.000000,4.800000,0.950000,0.817484,0.817484,0.850340,0.000129,0.000000,-0.004205,0.000000,-0.005344,261,324
10.222593,-0.339601,2.079412,0.724652,0.213507,-0.004529,-3.055732,-3.059596,-0.003648,1.000000,4.800000,0.950000,0.724652,0.724652,0.737221,-0.000216,0.000000,-0.003333,0.000000,-0.004529,264,327
10.278077,-0.349541,2.078385,0.895453,0.213509,-0.003640,-3.055732,-3.060532,-0.001473,1.000000,4.800000,0.950000,0.895453,0.895453,0.879630,-0.003328,0.000000,-0.001061,0.000000,-0.003640,268,330
10.333708,-0.364190,2.076549,1.468881,0.213510,-0.001897,-3.055732,-3.063596,-0.003613,1.000000,4.800000,0.950000,1.468881,1.468881,1.409956,-0.004251,0.000000,-0.002729,0.000000,-0.001897,273,335
10.389316,-0.379999,2.074822,1.833189,0.213511,-0.002045,-3.055732,-3.065437,-0.005740,1.000000,4.800000,0.950000,1.833189,1.833189,1.790866,-0.003965,0.000000,-0.004830,0.000000,-0.002045,278,341
10.444891,-0.394214,2.073857,1.575436,0.213512,-0.003762,-3.055732,-3.064173,-0.006073,1.000000,4.800000,0.950000,1.575436,1.575436,1.596979,-0.002368,0.000000,-0.005416,0.000000,-0.003762,283,345
10.500393,-0.403930,2.073818,0.781122,0.213513,-0.005113,-3.055732,-3.059866,-0.003205,1.000000,4.800000,0.950000,0.781122,0.781122,0.862708,-0.000929,0.000000,-0.003259,0.000000,-0.005113,286,349
10.555993,-0.414398,2.073596,0.105110,0.213513,-0.004269,-3.055732,-3.056292,-0.000196,1.000000,4.800000,0.950000,0.105110,0.105110,0.180870,-0.000365,0.000000,-0.000522,0.000000,-0.004269,289,352
10.611514,-0.424771,2.073626,-0.814167,0.213514,-0.001829,-3.055732,-3.051428,0.005634,1.000000,4.800000,0.950000,-0.814167,-0.814167,-0.714663,-0.001330,0.000000,0.004694,0.000000,-0.001829,293,356
10.667089,-0.435669,2.072678,-0.804239,0.213514,0.002616,-3.055732,-3.051437,0.008219,1.000000,4.800000,0.950000,-0.804239,-0.804239,-0.795281,-0.003923,0.000000,0.007545,0.000000,0.002616,297,359
10.722607,-0.447144,2.070986,-0.102494,0.213514,0.006507,-3.055732,-3.055186,0.006591,1.000000,4.800000,0.950000,-0.102494,-0.102494,-0.171772,-0.006045,0.000000,0.006567,0.000000,0.006507,300,363
10.778129,-0.459028,2.068932,0.924246,0.213514,0.007341,-3.055732,-3.060657,0.000382,1.000000,4.800000,0.950000,0.924246,0.924246,0.814644,-0.005308,0.000000,0.001132,0.000000,0.007341,304,367
10.833752,-0.469766,2.067990,0.941816,0.213515,0.003754,-3.055732,-3.060719,-0.002819,1.000000,4.800000,0.950000,0.941816,0.941816,0.929099,-0.002167,0.000000,-0.002401,0.000000,0.003754,308,371
10.889310,-0.484153,2.066750,0.943921,0.213515,-0.000707,-3.055732,-3.060795,-0.001781,1.000000,4.800000,0.950000,0.943921,0.943921,0.942439,-0.003282,0.000000,-0.001406,0.000000,-0.000707,313,375
10.944860,-0.499405,2.065372,1.008938,0.213515,-0.002044,-3.055732,-3.061067,-0.000315,1.000000,4.800000,0.950000,1.008938,1.008938,1.002288,-0.005020,0.000000,-0.000042,0.000000,-0.002044,318,381
11.000437,-0.513905,2.064047,1.085603,0.213515,-0.001107,-3.055732,-3.061551,-0.000425,1.000000,4.800000,0.950000,1.085603,1.085603,1.077272,-0.005394,0.000000,-0.000046,0.000000,-0.001107,323,385
11.055852,-0.524604,2.063387,0.825334,0.213515,-0.000275,-3.055732,-3.060126,0.000367,1.000000,4.800000,0.950000,0.825334,0.825334,0.850528,-0.004761,0.000000,0.000441,0.000000,-0.000275,326,389
11.111426,-0.536005,2.062825,0.407880,0.213515,0.000328,-3.055732,-3.057897,0.001510,1.000000,4.800000,0.950000,0.407880,0.407880,0.452144,-0.003675,0.000000,0.001321,0.000000,0.000328,330,393
11.166942,-0.546472,2.062117,0.215560,0.213515,0.001052,-3.055732,-3.056885,0.002351,1.000000,4.800000,0.950000,0.215560,0.215560,0.239219,-0.003504,0.000000,0.002181,0.000000,0.001052,334,396
11.222574,-0.556698,2.061112,0.340188,0.213515,0.001884,-3.055732,-3.057535,0.001721,1.000000,4.800000,0.950000,0.340188,0.340188,0.330091,-0.003524,0.000000,0.001764,0.000000,0.001884,337,400
11.278224,-0.567120,2.060111,0.443946,0.213515,0.001981,-3.055732,-3.058104,0.001544,1.000000,4.800000,0.950000,0.443946,0.443946,0.432561,-0.003916,0.000000,0.001644,0.000000,0.001981,341,403
11.333737,-0.577057,2.059333,0.366525,0.213515,0.001797,-3.055732,-3.057669,0.002504,1.000000,4.800000,0.950000,0.366525,0.366525,0.373128,-0.004441,0.000000,0.002428,0.000000,0.001797,344,407
11.389269,-0.591201,2.058476,0.007527,0.213515,0.002140,-3.055732,-3.055772,0.003565,1.000000,4.800000,0.950000,0.007527,0.007527,0.044087,-0.003606,0.000000,0.003214,0.000000,0.002140,349,411
11.444790,-0.606519,2.057832,-0.664133,0.213515,0.002859,-3.055732,-3.052175,0.005114,1.000000,4.800000,0.950000,-0.664133,-0.664133,-0.593311,-0.001558,0.000000,0.004328,0.000000,0.002859,354,416
11.500357,-0.620073,2.057486,-1.482091,0.213515,0.003895,-3.055732,-3.047857,0.007144,1.000000,4.800000,0.950000,-1.482091,-1.482091,-1.393213,0.000731,0.000000,0.005993,0.000000,0.003895,358,421
11.555946,-0.629246,2.057587,-2.369219,0.213515,0.005378,-3.055732,-3.043135,0.010415,1.000000,4.800000,0.950000,-2.369219,-2.369219,-2.271618,0.002182,0.000000,0.008831,0.000000,0.005378,361,424
11.611472,-0.639501,2.057558,-3.219945,0.213515,0.007770,-3.055732,-3.038501,0.014903,1.000000,4.800000,0.950000,-3.219945,-3.219945,-3.125112,0.002328,0.000000,0.012789,0.000000,0.007770,365,427
11.667081,-0.650709,2.057743,-4.365507,0.213515,0.011299,-3.055732,-3.032479,0.021857,1.000000,4.800000,0.879561,-4.365507,-4.365507,-4.241467,0.001396,0.000000,0.019131,0.000000,0.011299,368,431
11.722579,-0.662490,2.057089,-4.723540,0.213515,0.016758,-3.055732,-3.030600,0.025935,1.000000,4.800000,0.838343,-4.723540,-4.723540,-4.675333,-0.000803,0.000000,0.023115,0.000000,0.016758,372,435
11.778080,-0.674561,2.055799,-4.473778,0.213515,0.021716,-3.055732,-3.031911,0.026404,1.000000,4.800000,0.855576,-4.473778,-4.473778,-4.493934,-0.002584,0.000000,0.023782,0.000000,0.021716,376,439
11.833752,-0.684807,2.054529,-4.086851,0.213515,0.023987,-3.055732,-3.033817,0.024178,1.000000,4.800000,0.890382,-4.086851,-4.086851,-4.127560,-0.002263,0.000000,0.021827,0.000000,0.023987,380,442
11.889290,-0.699426,2.053696,-4.511280,0.213515,0.023142,-3.055732,-3.031589,0.024909,1.000000,4.800000,0.857574,-4.511280,-4.511280,-4.472908,-0.000766,0.000000,0.022127,0.000000,0.023142,385,447
11.944849,-0.715714,2.052759,-4.974001,0.213515,0.022354,-3.055732,-3.029353,0.024602,1.000000,4.800000,0.814730,-4.974001,-4.974001,-4.923892,0.001777,0.000000,0.022187,0.000000,0.022354,390,453
12.000417,-0.731238,2.051874,-5.424021,0.213515,0.022092,-3.055732,-3.026884,0.023930,1.000000,4.800000,0.771969,-5.424021,-5.424021,-5.374008,0.004918,0.000000,0.021999,0.000000,0.022092,395,458
12.055953,-0.741747,2.051234,-5.686782,0.213515,0.021982,-3.055732,-3.025240,0.024314,1.000000,4.800000,0.745227,-5.686782,-5.686782,-5.655504,0.006178,0.000000,0.022543,0.000000,0.021982,399,461
12.111653,-0.752667,2.050229,-5.622027,0.213515,0.022299,-3.055732,-3.025753,0.024159,1.000000,4.800000,0.748089,-5.622027,-5.622027,-5.625375,0.005820,0.000000,0.022648,0.000000,0.022299,403,465
12.166926,-0.763414,2.048885,-5.204817,0.213515,0.022574,-3.055732,-3.028150,0.022435,1.000000,4.800000,0.784047,-5.204817,-5.204817,-5.246872,0.005147,0.000000,0.021150,0.000000,0.022574,406,469
12.222461,-0.774019,2.047824,-5.056847,0.213515,0.021774,-3.055732,-3.028697,0.022131,1.000000,4.800000,0.800294,-5.056847,-5.056847,-5.075849,0.004904,0.000000,0.020439,0.000000,0.021774,410,472
12.278122,-0.780349,2.046954,-4.733756,0.213515,0.020801,-3.055732,-3.030371,0.019821,1.000000,4.800000,0.829543,-4.733756,-4.733756,-4.767965,0.005540,0.000000,0.018291,0.000000,0.020801,412,474
12.333600,-0.785589,2.046017,-4.248900,0.213515,0.019083,-3.055732,-3.033053,0.014882,1.000000,4.800000,0.873923,-4.248900,-4.248900,-4.300806,0.007797,0.000000,0.013830,0.000000,0.019083,414,476
12.389265,-0.798293,2.045196,-4.520315,0.213515,0.015550,-3.055732,-3.031511,0.016262,1.000000,4.800000,0.855155,-4.520315,-4.520315,-4.498364,0.007959,0.000000,0.014786,0.000000,0.015550,418,480
12.444854,-0.819482,2.042930,-4.080520,0.213515,0.014365,-3.055732,-3.034178,0.013091,1.000000,4.800000,0.890881,-4.080520,-4.080520,-4.122304,0.008463,0.000000,0.012247,0.000000,0.014365,425,488
12.500280,-0.837531,2.040289,-2.996403,0.213515,0.012844,-3.055732,-3.039886,0.005988,1.000000,4.800000,0.950000,-2.996403,-2.996403,-3.108993,0.009858,0.000000,0.005558,0.000000,0.012844,431,494
12.555949,-0.848739,2.038166,-1.842177,0.213515,0.008124,-3.055732,-3.045867,-0.001224,1.000000,4.800000,0.950000,-1.842177,-1.842177,-1.968859,0.011089,0.000000,-0.001084,0.000000,0.008124,435,497
12.611529,-0.858196,2.037359,-1.849233,0.213515,0.001576,-3.055732,-3.045960,-0.001663,1.000000,4.800000,0.950000,-1.849233,-1.849233,-1.861195,0.011434,0.000000,-0.001929,0.000000,0.001576,438,501
12.667017,-0.868887,2.035932,-1.344109,0.213515,-0.001882,-3.055732,-3.048562,-0.003376,1.000000,4.800000,0.950000,-1.344109,-1.344109,-1.395818,0.010546,0.000000,-0.003319,0.000000,-0.001882,442,504
12.722445,-0.879597,2.034239,-0.575899,0.213515,-0.003457,-3.055732,-3.052679,-0.007403,1.000000,4.800000,0.950000,-0.575899,-0.575899,-0.657891,0.010456,0.000000,-0.006775,0.000000,-0.003457,445,508
12.778372,-0.889891,2.032901,-0.125575,0.213515,-0.005799,-3.055732,-3.055061,-0.010328,1.000000,4.800000,0.950000,-0.125575,-0.125575,-0.178807,0.010999,0.000000,-0.009591,0.000000,-0.005799,449,511
12.833703,-0.899158,2.031991,-0.013748,0.213515,-0.008571,-3.055732,-3.055658,-0.012859,1.000000,4.800000,0.950000,-0.013748,-0.013748,-0.030254,0.012933,0.000000,-0.012141,0.000000,-0.008571,452,514
12.889232,-0.913002,2.030697,0.088031,0.213515,-0.011293,-3.055732,-3.056200,-0.013578,1.000000,4.800000,0.950000,0.088031,0.088031,0.076202,0.013110,0.000000,-0.012821,0.000000,-0.011293,456,519
12.944826,-0.929000,2.028985,0.422067,0.213515,-0.012776,-3.055732,-3.057989,-0.015605,1.000000,4.800000,0.950000,0.422067,0.422067,0.387481,0.013347,0.000000,-0.014540,0.000000,-0.012776,462,524
13.000336,-0.943645,2.027594,0.552121,0.213515,-0.014146,-3.055732,-3.058680,-0.016560,1.000000,4.800000,0.950000,0.552121,0.552121,0.535657,0.013612,0.000000,-0.015502,0.000000,-0.014146,467,529
13.055933,-0.953637,2.026502,0.783208,0.213515,-0.015248,-3.055732,-3.059871,-0.016947,1.000000,4.800000,0.950000,0.783208,0.783208,0.758453,0.012807,0.000000,-0.015808,0.000000,-0.015248,470,533
13.111574,-0.964018,2.024964,1.425190,0.213515,-0.015813,-3.055732,-3.063323,-0.017669,1.000000,4.800000,0.950000,1.425190,1.425190,1.358516,0.010078,0.000000,-0.016095,0.000000,-0.015813,473,536
13.167057,-0.974122,2.023265,2.251506,0.213515,-0.016099,-3.055732,-3.067802,-0.020200,1.000000,4.800000,0.950000,2.251506,2.251506,2.162207,0.008130,0.000000,-0.018102,0.000000,-0.016099,477,539
13.222645,-0.984355,2.021849,2.784054,0.213515,-0.017369,-3.055732,-3.070523,-0.023006,1.000000,4.800000,0.950000,2.784054,2.784054,2.721870,0.008215,0.000000,-0.020869,0.000000,-0.017369,480,543
13.278080,-0.994002,2.021062,2.741545,0.213515,-0.019742,-3.055732,-3.070350,-0.022422,1.000000,4.800000,0.950000,2.741545,2.741545,2.739578,0.007804,0.000000,-0.020564,0.000000,-0.019742,483,546
13.333715,-1.008551,2.019788,2.763233,0.213515,-0.020728,-3.055732,-3.070435,-0.020420,1.000000,4.800000,0.950000,2.763233,2.763233,2.760868,0.005717,0.000000,-0.018684,0.000000,-0.020728,488,551
13.389144,-1.024778,2.017986,3.167132,0.213515,-0.019693,-3.055732,-3.072703,-0.020689,1.000000,4.800000,0.950000,3.167132,3.167132,3.126505,0.003718,0.000000,-0.018539,0.000000,-0.019693,494,556
13.444828,-1.039266,2.016203,3.701000,0.213515,-0.018782,-3.055732,-3.075519,-0.022212,1.000000,4.800000,0.936363,3.701000,3.701000,3.643550,0.002425,0.000000,-0.019760,0.000000,-0.018782,499,561
13.500248,-1.048859,2.015297,3.780693,0.213515,-0.019188,-3.055732,-3.076014,-0.021395,1.000000,4.800000,0.924637,3.780693,3.780693,3.766979,0.001113,0.000000,-0.019111,0.000000,-0.019188,502,564
13.555936,-1.059483,2.014242,3.920870,0.193066,-0.019225,-3.055732,-3.076617,-0.021300,1.000000,4.800000,0.911479,3.920870,3.920870,3.905481,0.000415,0.000000,-0.019124,0.000000,-0.019225,505,568
13.611434,-1.070592,2.013184,4.022504,0.187125,-0.019172,-3.055732,-3.077063,-0.021754,1.000000,4.800000,0.901474,4.022504,4.022504,4.010802,0.000423,0.000000,-0.019633,0.000000,-0.019172,509,572
13.667023,-1.081490,2.012399,3.869529,0.180027,-0.019440,-3.055732,-3.076463,-0.020565,1.000000,4.800000,0.913553,3.869529,3.869529,3.883656,-0.000167,0.000000,-0.018489,0.000000,-0.019440,513,575
13.722523,-1.092123,2.011717,3.637818,0.171828,-0.018920,-3.055732,-3.075083,-0.017490,1.000000,4.800000,0.934572,3.637818,3.637818,3.662402,-0.001860,0.000000,-0.015841,0.000000,-0.018920,516,579
13.778155,-1.102886,2.010577,3.850055,0.162260,-0.016950,-3.055732,-3.076411,-0.017673,1.000000,4.800000,0.918528,3.850055,3.850055,3.831289,-0.003007,0.000000,-0.015628,0.000000,-0.016950,520,582
13.833729,-1.112738,2.009312,4.266058,0.152534,-0.015746,-3.055732,-3.078759,-0.023556,1.000000,4.800000,0.881355,4.266058,4.266058,4.222582,0.000529,0.000000,-0.020734,0.000000,-0.015746,523,585
13.889293,-1.124794,2.008632,3.909477,0.139811,-0.018519,-3.055732,-3.076819,-0.021930,1.000000,4.800000,0.908125,3.909477,3.909477,3.940788,0.000843,0.000000,-0.019681,0.000000,-0.018519,527,589
13.944945,-1.136647,2.008495,3.029904,0.126940,-0.019792,-3.055732,-3.072060,-0.015618,1.000000,4.800000,0.950000,3.029904,3.029904,3.120992,-0.000710,0.000000,-0.014306,0.000000,-0.019792,531,593
14.000227,-1.147037,2.008327,2.305646,0.115829,-0.016743,-3.055732,-3.068249,-0.009375,1.000000,4.800000,0.950000,2.305646,2.305646,2.387181,-0.003143,0.000000,-0.008473,0.000000,-0.016743,535,596
14.055928,-1.154396,2.007929,2.071075,0.108271,-0.011119,-3.055732,-3.066877,-0.005663,1.000000,4.800000,0.950000,2.071075,2.071075,2.102686,-0.005483,0.000000,-0.004884,0.000000,-0.011119,537,599
