t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
7.167057,-0.140329,1.732522,-0.575047,0.213514,0.006173,0.871259,0.874327,0.008376,1.000000,4.800000,0.950000,-0.575047,-0.575047,-0.541142,-0.005308,0.000000,0.007640,0.000000,0.006173,242,304
7.222628,-0.132212,1.741426,-1.052448,0.213515,0.007204,0.871259,0.876874,0.010787,1.000000,4.800000,0.950000,-1.052448,-1.052448,-1.001317,-0.005172,0.000000,0.009719,0.000000,0.007204,246,308
7.278173,-0.120834,1.750415,-3.971250,0.213515,0.008937,0.871259,0.892355,0.026268,1.000000,4.800000,0.950000,-3.971250,-3.661559,-3.395535,-0.005172,0.000000,0.021212,0.000000,0.008937,250,313
7.333685,-0.113256,1.755544,-6.467101,0.213515,0.016710,0.871259,0.905570,0.041014,1.000000,4.800000,0.714231,-6.467101,-6.269139,-5.981779,-0.006703,0.000000,0.033500,0.000000,0.016710,253,316
7.389210,-0.104009,1.758675,-11.525905,0.213515,0.028000,0.871259,0.933127,0.069832,1.000000,4.800000,0.466662,-11.525905,-8.877319,-8.587765,-0.007964,0.000000,0.044938,0.000000,0.028448,256,318
7.444916,-0.096434,1.762201,-15.052008,0.213515,0.028000,0.871259,0.951370,0.088710,1.000000,4.800000,0.332500,-15.052008,-11.494029,-11.203403,-0.008599,0.000000,0.056635,0.000000,0.040859,259,321
7.500317,-0.088138,1.762193,-21.404273,0.213515,0.028000,0.871259,0.984533,0.121043,1.000000,4.800000,0.332500,-21.404273,-14.096401,-13.807101,-0.007769,0.000000,0.068857,0.000000,0.068857,260,323
7.555900,-0.084871,1.775824,-15.128168,0.213515,0.028000,0.871259,0.951718,0.087789,1.000000,4.800000,0.332500,-15.128168,-15.128168,-14.996061,-0.007331,0.000000,0.074419,0.000000,0.074419,264,327
7.611436,-0.078407,1.796387,-6.833657,0.213515,0.028000,0.871259,0.907453,0.039850,1.000000,4.800000,0.332500,-6.833657,-12.519416,-12.767081,-0.003655,0.000000,0.062497,0.000000,0.062497,271,334
7.666950,-0.070813,1.816059,0.022485,0.213515,0.028000,0.871259,0.871139,-0.000283,1.000000,4.800000,0.332500,0.022485,-9.911758,-10.197290,0.000163,0.000000,0.048893,0.000000,0.048893,278,340
7.722592,-0.062184,1.821590,-3.019396,0.213515,0.028000,0.871259,0.887234,0.012817,1.000000,4.800000,0.561639,-3.019396,-7.298087,-7.588007,0.003158,0.000000,0.034649,0.000000,0.034649,281,344
7.778073,-0.054911,1.830031,-3.149848,0.213515,0.021129,0.871259,0.888115,0.013417,1.000000,4.800000,0.809252,-3.149848,-4.691957,-4.981562,0.003438,0.000000,0.021129,0.000000,0.021129,285,347
7.833702,-0.045498,1.841748,-2.807203,0.213515,0.021129,0.871259,0.886284,0.012307,1.000000,4.800000,0.950000,-2.807203,-2.807203,-3.024639,0.002718,0.000000,0.011936,0.000000,0.021129,290,352
7.889160,-0.035843,1.853867,-2.391727,0.213515,0.015570,0.871259,0.883890,0.009091,1.000000,4.800000,0.950000,-2.391727,-2.391727,-2.455018,0.003541,0.000000,0.008420,0.000000,0.015570,295,358
7.944779,-0.027144,1.863985,-2.533291,0.213515,0.010103,0.871259,0.884733,0.008643,1.000000,4.800000,0.950000,-2.533291,-2.533291,-2.525464,0.004831,0.000000,0.007532,0.000000,0.010103,299,362
8.000356,-0.021463,1.870437,-2.725724,0.213515,0.007427,0.871259,0.885726,0.008304,1.000000,4.800000,0.950000,-2.725724,-2.725724,-2.705698,0.006163,0.000000,0.007133,0.000000,0.007427,302,365
8.055925,-0.014658,1.878012,-3.055204,0.213515,0.006701,0.871259,0.887576,0.008640,1.000000,4.800000,0.950000,-3.055204,-3.055204,-3.020253,0.007678,0.000000,0.007204,0.000000,0.006701,306,368
8.111467,-0.007330,1.886273,-3.342628,0.213515,0.006856,0.871259,0.889020,0.009015,1.000000,4.800000,0.950000,-3.342628,-3.342628,-3.310390,0.008746,0.000000,0.007581,0.000000,0.006856,309,372
8.166958,-0.000056,1.894840,-3.392494,0.213515,0.007326,0.871259,0.889212,0.008114,1.000000,4.800000,0.950000,-3.392494,-3.392494,-3.384284,0.009839,0.000000,0.006898,0.000000,0.007326,313,376
8.222658,0.007180,1.903323,-3.467859,0.213515,0.007163,0.871259,0.889822,0.007548,1.000000,4.800000,0.950000,-3.467859,-3.467859,-3.459501,0.011015,0.000000,0.006142,0.000000,0.007163,317,379
8.277992,0.014372,1.911623,-3.626259,0.213515,0.006513,0.871259,0.890564,0.008306,1.000000,4.800000,0.939590,-3.626259,-3.626259,-3.609583,0.011000,0.000000,0.006991,0.000000,0.006513,320,383
8.333577,0.021462,1.919901,-3.720788,0.213515,0.006667,0.871259,0.890952,0.009715,1.000000,4.800000,0.930082,-3.720788,-3.720788,-3.709668,0.009978,0.000000,0.008526,0.000000,0.006667,324,387
8.389289,0.027482,1.927427,-3.482174,0.213515,0.007827,0.871259,0.889751,0.007936,1.000000,4.800000,0.949532,-3.482174,-3.482174,-3.504924,0.010557,0.000000,0.006800,0.000000,0.007827,327,390
8.444713,0.036855,1.938445,-3.559375,0.213515,0.007441,0.871259,0.890108,0.005372,1.000000,4.800000,0.944877,-3.559375,-3.559375,-3.553930,0.013476,0.000000,0.004325,0.000000,0.007441,332,395
8.500311,0.047676,1.950775,-3.900417,0.213515,0.005480,0.871259,0.892068,0.004697,1.000000,4.800000,0.915252,-3.900417,-3.900417,-3.865768,0.016112,0.000000,0.003809,0.000000,0.005480,338,400
8.555924,0.057725,1.962127,-4.279792,0.213515,0.004066,0.871259,0.894110,0.007033,1.000000,4.800000,0.879853,-4.279792,-4.279792,-4.238390,0.015819,0.000000,0.006426,0.000000,0.004066,343,405
8.611549,0.064362,1.970000,-4.288880,0.213515,0.005207,0.871259,0.893952,0.009468,1.000000,4.800000,0.875536,-4.288880,-4.288880,-4.283831,0.013226,0.000000,0.008983,0.000000,0.005207,346,409
8.666980,0.071349,1.978503,-4.160073,0.213515,0.007722,0.871259,0.893507,0.011075,1.000000,4.800000,0.886117,-4.160073,-4.160073,-4.172449,0.011173,0.000000,0.010127,0.000000,0.007722,350,412
8.722523,0.078171,1.986926,-3.956660,0.213515,0.009691,0.871259,0.892289,0.009451,1.000000,4.800000,0.904567,-3.956660,-3.956660,-3.978238,0.011579,0.000000,0.008622,0.000000,0.009691,353,416
8.778013,0.084890,1.995210,-3.763519,0.213515,0.009448,0.871259,0.891441,0.007343,1.000000,4.800000,0.922926,-3.763519,-3.763519,-3.784991,0.012839,0.000000,0.006318,0.000000,0.009448,357,419
8.833666,0.091041,2.002690,-3.654489,0.213515,0.007504,0.871259,0.890616,0.004721,1.000000,4.800000,0.934084,-3.654489,-3.654489,-3.667539,0.014636,0.000000,0.003933,0.000000,0.007504,360,423
8.889226,0.100050,2.013372,-3.669758,0.213515,0.004942,0.871259,0.890902,0.004387,1.000000,4.800000,0.933894,-3.669758,-3.669758,-3.669536,0.015257,0.000000,0.003366,0.000000,0.004942,365,427
8.944831,0.110096,2.025017,-3.857729,0.189210,0.003462,0.871259,0.891950,0.005364,1.000000,4.800000,0.917804,-3.857729,-3.857729,-3.838909,0.015327,0.000000,0.004360,0.000000,0.003462,370,432
9.000195,0.119212,2.035743,-3.926561,0.180384,0.003702,0.871259,0.892215,0.006268,1.000000,4.800000,0.910309,-3.926561,-3.926561,-3.917796,0.014688,0.000000,0.005435,0.000000,0.003702,375,437
9.055932,0.125405,2.043527,-3.653672,0.172825,0.004799,0.871259,0.890858,0.005325,1.000000,4.800000,0.932892,-3.653672,-3.653672,-3.680085,0.014274,0.000000,0.004348,0.000000,0.004799,378,440
9.111387,0.131965,2.052011,-3.210246,0.163479,0.004749,0.871259,0.888362,0.002841,1.000000,4.800000,0.950000,-3.210246,-3.210246,-3.257230,0.014262,0.000000,0.002086,0.000000,0.004749,381,444
9.167109,0.138250,2.060119,-2.799291,0.153516,0.003126,0.871259,0.886273,0.000468,1.000000,4.800000,0.950000,-2.799291,-2.799291,-2.845085,0.014546,0.000000,-0.000162,0.000000,0.003126,385,447
9.222544,0.144519,2.067885,-2.595440,0.143099,0.000805,0.871259,0.885253,-0.001123,1.000000,4.800000,0.950000,-2.595440,-2.595440,-2.620405,0.015117,0.000000,-0.001783,0.000000,0.000805,388,450
9.278239,0.150640,2.075281,-2.516631,0.132708,-0.001240,0.871259,0.884872,-0.001788,1.000000,4.800000,0.950000,-2.516631,-2.516631,-2.527008,0.015401,0.000000,-0.002502,0.000000,-0.001240,391,453
9.333594,0.155814,2.081536,-2.448960,0.123884,-0.002418,0.871259,0.884443,-0.000170,1.000000,4.800000,0.950000,-2.448960,-2.448960,-2.456765,0.013354,0.000000,-0.000894,0.000000,-0.002418,394,456
9.389237,0.162767,2.090331,-2.105205,0.112036,-0.001741,0.871259,0.882545,-0.000625,1.000000,4.800000,0.950000,-2.105205,-2.105205,-2.140361,0.011911,0.000000,-0.001041,0.000000,-0.001741,398,459
9.444793,0.170062,2.100107,-1.392878,0.100100,-0.001179,0.871259,0.878733,-0.003276,1.000000,4.800000,0.950000,-1.392878,-1.392878,-1.467627,0.010750,0.000000,-0.003168,0.000000,-0.001179,402,463
9.500275,0.176190,2.108605,-0.609901,0.090965,-0.002266,0.871259,0.874557,-0.007866,1.000000,4.800000,0.950000,-0.609901,-0.609901,-0.695674,0.011165,0.000000,-0.007267,0.000000,-0.002266,405,467
9.555929,0.179668,2.113361,-0.208956,0.086342,-0.005516,0.871259,0.872388,-0.011221,1.000000,4.800000,0.950000,-0.208956,-0.208956,-0.257628,0.012350,0.000000,-0.010496,0.000000,-0.005516,407,469
9.611525,0.183281,2.117831,-0.095333,0.082195,-0.009201,0.871259,0.871773,-0.012147,1.000000,4.800000,0.950000,-0.095333,-0.095333,-0.111563,0.012661,0.000000,-0.011493,0.000000,-0.009201,409,471
9.667011,0.186609,2.121980,0.029458,0.078685,-0.011340,0.871259,0.871098,-0.012678,1.000000,4.800000,0.950000,0.029458,0.029458,0.015356,0.012517,0.000000,-0.011965,0.000000,-0.011340,411,472
9.722675,0.189736,2.126036,0.248042,0.075599,-0.012158,0.871259,0.869910,-0.014537,1.000000,4.800000,0.950000,0.248042,0.248042,0.224774,0.013188,0.000000,-0.013607,0.000000,-0.012158,413,474
9.778160,0.192695,2.129612,0.286799,0.073039,-0.013202,0.871259,0.869710,-0.015808,1.000000,4.800000,0.950000,0.286799,0.286799,0.280596,0.014260,0.000000,-0.014893,0.000000,-0.013202,414,475
9.833709,0.196599,2.134575,0.494780,0.069905,-0.014438,0.871259,0.868583,-0.016454,1.000000,4.800000,0.950000,0.494780,0.494780,0.473362,0.013778,0.000000,-0.015362,0.000000,-0.014438,416,478
9.889174,0.200548,2.139736,0.796931,0.050000,-0.015249,0.871259,0.866937,-0.017594,1.000000,4.800000,0.950000,0.796931,0.796931,0.764574,0.013272,0.000000,-0.016279,0.000000,-0.015249,419,480
9.944765,0.203701,2.143943,1.092360,0.050000,-0.016038,0.871259,0.865262,-0.018650,1.000000,4.800000,0.950000,1.092360,1.092360,1.059582,0.012653,0.000000,-0.017106,0.000000,-0.016038,420,481
10.000304,0.205466,2.146244,1.223345,0.050000,-0.016846,0.871259,0.864547,-0.018377,1.000000,4.800000,0.950000,1.223345,1.223345,1.206968,0.011665,0.000000,-0.016875,0.000000,-0.016846,421,482
10.055887,0.207502,2.148899,1.375803,0.050000,-0.017029,0.871259,0.863696,-0.018372,1.000000,4.800000,0.950000,1.375803,1.375803,1.358919,0.010809,0.000000,-0.016791,0.000000,-0.017029,422,483
10.111541,0.209717,2.151733,1.505796,0.050000,-0.016923,0.871259,0.863090,-0.018818,1.000000,4.800000,0.950000,1.505796,1.505796,1.491109,0.010648,0.000000,-0.017273,0.000000,-0.016923,424,485
10.167020,0.211849,2.154415,1.601361,0.050000,-0.017113,0.871259,0.862551,-0.019070,1.000000,4.800000,0.950000,1.601361,1.601361,1.590336,0.010362,0.000000,-0.017478,0.000000,-0.017113,425,486
10.222600,0.213338,2.156482,1.792931,0.050000,-0.017373,0.871259,0.861534,-0.019425,1.000000,4.800000,0.950000,1.792931,1.792931,1.772672,0.009700,0.000000,-0.017724,0.000000,-0.017373,426,487
10.278158,0.214370,2.157962,1.955349,0.050000,-0.017638,0.871259,0.860549,-0.019857,1.000000,4.800000,0.950000,1.955349,1.955349,1.937082,0.009146,0.000000,-0.017987,0.000000,-0.017638,426,487
10.333669,0.215480,2.159242,1.931404,0.050000,-0.017903,0.871259,0.860755,-0.017338,1.000000,4.800000,0.950000,1.931404,1.931404,1.931972,0.006833,0.000000,-0.015765,0.000000,-0.017903,427,488
10.389231,0.217925,2.161946,1.800856,0.050000,-0.016665,0.871259,0.861430,-0.015139,1.000000,4.800000,0.950000,1.800856,1.800856,1.813968,0.005311,0.000000,-0.013752,0.000000,-0.016665,428,489
10.444847,0.220579,2.165119,1.813425,0.050000,-0.014647,0.871259,0.861300,-0.014914,1.000000,4.800000,0.950000,1.813425,1.813425,1.813480,0.004955,0.000000,-0.013412,0.000000,-0.014647,429,490
10.500362,0.222604,2.167801,1.990705,0.050000,-0.013487,0.871259,0.860305,-0.014663,1.000000,4.800000,0.950000,1.990705,1.990705,1.972982,0.003709,0.000000,-0.012994,0.000000,-0.013487,430,491
10.555929,0.223654,2.169318,2.163986,0.050000,-0.012951,0.871259,0.859427,-0.014832,1.000000,4.800000,0.950000,2.163986,2.163986,2.144885,0.003000,0.000000,-0.013146,0.000000,-0.012951,431,492
10.611581,0.225069,2.171060,2.202585,0.050000,-0.012959,0.871259,0.859266,-0.014164,1.000000,4.800000,0.950000,2.202585,2.202585,2.196815,0.002171,0.000000,-0.012607,0.000000,-0.012959,432,493
10.667107,0.226691,2.172913,2.155327,0.050000,-0.012748,0.871259,0.859558,-0.012814,1.000000,4.800000,0.950000,2.155327,2.155327,2.159476,0.001113,0.000000,-0.011423,0.000000,-0.012748,433,494
10.722528,0.228436,2.174922,2.113661,0.050000,-0.011905,0.871259,0.859616,-0.011473,1.000000,4.800000,0.950000,2.113661,2.113661,2.118242,-0.000170,0.000000,-0.010006,0.000000,-0.011905,433,494
10.778044,0.230236,2.177115,2.148231,0.050000,-0.010586,0.871259,0.859436,-0.010969,1.000000,4.800000,0.950000,2.148231,2.148231,2.145232,-0.000854,0.000000,-0.009485,0.000000,-0.010586,434,495
10.833716,0.231884,2.179124,2.180702,0.050000,-0.009648,0.871259,0.859284,-0.010592,1.000000,4.800000,0.950000,2.180702,2.180702,2.177155,-0.001383,0.000000,-0.009137,0.000000,-0.009648,435,496
10.889193,0.233871,2.181505,2.193612,0.050000,-0.009147,0.871259,0.859206,-0.010129,1.000000,4.800000,0.950000,2.193612,2.193612,2.191966,-0.001924,0.000000,-0.008693,0.000000,-0.009147,436,497
10.944724,0.235964,2.183895,2.131238,0.050000,-0.008770,0.871259,0.859537,-0.009315,1.000000,4.800000,0.950000,2.131238,2.131238,2.137311,-0.002407,0.000000,-0.007973,0.000000,-0.008770,437,498
11.000351,0.238042,2.186274,2.072312,0.050000,-0.008210,0.871259,0.859851,-0.008061,1.000000,4.800000,0.950000,2.072312,2.072312,2.078811,-0.003346,0.000000,-0.006799,0.000000,-0.008210,438,499
11.055972,0.239746,2.188254,2.043571,0.050000,-0.007240,0.871259,0.860034,-0.006869,1.000000,4.800000,0.950000,2.043571,2.043571,2.047095,-0.004357,0.000000,-0.005687,0.000000,-0.007240,439,500
11.111542,0.241467,2.190313,2.052533,0.050000,-0.006101,0.871259,0.860004,-0.006100,1.000000,4.800000,0.950000,2.052533,2.052533,2.051989,-0.005155,0.000000,-0.004953,0.000000,-0.006101,440,501
11.167034,0.243062,2.192190,2.041006,0.050000,-0.005174,0.871259,0.860100,-0.005339,1.000000,4.800000,0.950000,2.041006,2.041006,2.042104,-0.005820,0.000000,-0.004273,0.000000,-0.005174,441,502
11.222490,0.244644,2.194012,2.003310,0.050000,-0.004440,0.871259,0.860341,-0.004758,1.000000,4.800000,0.950000,2.003310,2.003310,2.007189,-0.006160,0.000000,-0.003783,0.000000,-0.004440,442,503
11.278016,0.246289,2.195873,1.943380,0.050000,-0.003893,0.871259,0.860697,-0.004368,1.000000,4.800000,0.950000,1.943380,1.943380,1.949761,-0.006194,0.000000,-0.003475,0.000000,-0.003893,443,504
11.333721,0.247846,2.197560,1.837258,0.050000,-0.003527,0.871259,0.861148,-0.003578,1.000000,4.800000,0.950000,1.837258,1.837258,1.848508,-0.006533,0.000000,-0.002666,0.000000,-0.003527,443,504
11.389248,0.250114,2.200114,1.747327,0.050000,-0.002930,0.871259,0.861778,-0.002602,1.000000,4.800000,0.950000,1.747327,1.747327,1.757445,-0.006879,0.000000,-0.001901,0.000000,-0.002930,445,506
11.444832,0.252593,2.202971,1.689295,0.050000,-0.002185,0.871259,0.862054,-0.002158,1.000000,4.800000,0.950000,1.689295,1.689295,1.696110,-0.007047,0.000000,-0.001446,0.000000,-0.002185,446,507
11.500215,0.254916,2.205633,1.626097,0.050000,-0.001587,0.871259,0.862372,-0.001711,1.000000,4.800000,0.950000,1.626097,1.626097,1.633098,-0.007176,0.000000,-0.001022,0.000000,-0.001587,447,508
