t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
7.167051,-0.185485,2.440027,8.191373,0.213515,-0.022066,2.442055,2.398624,-0.014763,1.000000,4.800000,0.509320,8.191373,8.191373,8.138734,-0.028668,0.000000,-0.024465,0.000000,-0.022066,248,311
7.222525,-0.197121,2.449771,8.227579,0.213515,-0.024315,2.442055,2.398392,-0.016152,1.000000,4.800000,0.501724,8.227579,8.227579,8.218695,-0.027512,0.000000,-0.025646,0.000000,-0.024315,253,316
7.278102,-0.204803,2.456558,7.980344,0.213515,-0.025582,2.442055,2.399420,-0.015875,1.000000,4.800000,0.522103,7.980344,7.980344,8.004179,-0.026760,0.000000,-0.024449,0.000000,-0.025582,257,319
7.333748,-0.213278,2.464504,7.357689,0.213515,-0.025155,2.442055,2.402826,-0.015023,1.000000,4.800000,0.577378,7.357689,7.357689,7.422338,-0.024205,0.000000,-0.021652,0.000000,-0.025155,261,323
7.389271,-0.222028,2.472578,6.813579,0.213515,-0.022946,2.442055,2.405745,-0.012797,1.000000,4.800000,0.629427,6.813579,6.813579,6.874455,-0.023513,0.000000,-0.018198,0.000000,-0.022946,264,327
7.444885,-0.230850,2.480127,6.718047,0.213515,-0.019619,2.442055,2.406328,-0.009372,1.000000,4.800000,0.642800,6.718047,6.718047,6.733688,-0.026355,0.000000,-0.015380,0.000000,-0.019619,268,331
7.500385,-0.238704,2.486617,6.809217,0.213515,-0.016375,2.442055,2.405614,-0.004177,1.000000,4.800000,0.636342,6.809217,6.809217,6.801664,-0.032265,0.000000,-0.012117,0.000000,-0.016375,272,334
7.555778,-0.248752,2.496199,5.946549,0.213515,-0.013145,2.442055,2.410421,0.001472,1.000000,4.800000,0.709454,5.946549,5.946549,6.032060,-0.033107,0.000000,-0.005466,0.000000,-0.013145,276,339
7.611520,-0.259800,2.506559,5.133457,0.213515,-0.007830,2.442055,2.414726,0.006854,1.000000,4.800000,0.786285,5.133457,5.133457,5.223317,-0.034183,0.000000,0.001806,0.000000,-0.007830,281,344
7.667094,-0.270642,2.516051,4.851057,0.213515,-0.000897,2.442055,2.416310,0.010344,1.000000,4.800000,0.818113,4.851057,4.851057,4.888283,-0.036089,0.000000,0.006061,0.000000,-0.000897,286,349
7.722526,-0.279318,2.522783,5.287005,0.213515,0.004721,2.442055,2.413700,0.010721,1.000000,4.800000,0.784022,5.287005,5.287005,5.247133,-0.039076,0.000000,0.005450,0.000000,0.004721,290,352
7.778221,-0.288430,2.530493,5.254085,0.213515,0.006322,2.442055,2.413887,0.013629,1.000000,4.800000,0.783428,5.254085,5.254085,5.253390,-0.041797,0.000000,0.007529,0.000000,0.006322,294,356
7.833667,-0.297568,2.537814,5.536923,0.213515,0.007378,2.442055,2.412418,0.014016,1.000000,4.800000,0.759186,5.536923,5.536923,5.508570,-0.043653,0.000000,0.006700,0.000000,0.007378,298,360
7.889102,-0.306014,2.545087,5.409266,0.213515,0.007186,2.442055,2.413233,0.015487,1.000000,4.800000,0.767676,5.409266,5.409266,5.419196,-0.044310,0.000000,0.008004,0.000000,0.007186,301,364
7.944918,-0.314398,2.552318,5.275710,0.213515,0.007642,2.442055,2.414082,0.015897,1.000000,4.800000,0.779944,5.275710,5.275710,5.290058,-0.043870,0.000000,0.008824,0.000000,0.007642,305,368
8.000333,-0.322990,2.560006,4.925053,0.213515,0.008451,2.442055,2.416006,0.016469,1.000000,4.800000,0.811152,4.925053,4.925053,4.961554,-0.042518,0.000000,0.010673,0.000000,0.008451,309,372
8.055857,-0.331778,2.567822,4.602997,0.213515,0.009957,2.442055,2.417740,0.015643,1.000000,4.800000,0.841809,4.602997,4.602997,4.638852,-0.039958,0.000000,0.011370,0.000000,0.009957,313,376
8.111479,-0.339681,2.574823,4.333908,0.213515,0.011122,2.442055,2.418972,0.014932,1.000000,4.800000,0.867882,4.333908,4.333908,4.364402,-0.038015,0.000000,0.012043,0.000000,0.011122,316,379
8.167007,-0.350685,2.583852,4.511061,0.213515,0.011918,2.442055,2.418126,0.015685,1.000000,4.800000,0.855342,4.511061,4.511061,4.496395,-0.039613,0.000000,0.012300,0.000000,0.011918,321,384
8.222520,-0.362616,2.593675,4.677026,0.213515,0.012312,2.442055,2.417186,0.016849,1.000000,4.800000,0.839898,4.677026,4.677026,4.658963,-0.041718,0.000000,0.012676,0.000000,0.012312,326,389
8.278182,-0.373280,2.602322,4.926942,0.213515,0.012613,2.442055,2.416034,0.016525,1.000000,4.800000,0.816986,4.926942,4.926942,4.900144,-0.042546,0.000000,0.011239,0.000000,0.012613,331,394
8.333734,-0.380313,2.608749,4.538210,0.213515,0.011842,2.442055,2.418021,0.016475,1.000000,4.800000,0.847932,4.538210,4.538210,4.574403,-0.040509,0.000000,0.012392,0.000000,0.011842,334,397
8.389295,-0.389054,2.615615,4.912308,0.213515,0.012016,2.442055,2.415746,0.010764,1.000000,4.800000,0.819041,4.912308,4.912308,4.878517,-0.037073,0.000000,0.006948,0.000000,0.012016,338,400
8.444862,-0.396407,2.622621,4.286388,0.213515,0.008985,2.442055,2.419324,0.011282,1.000000,4.800000,0.869668,4.286388,4.286388,4.345601,-0.034014,0.000000,0.008722,0.000000,0.008985,341,404
8.500358,-0.402853,2.628744,3.751066,0.213515,0.008205,2.442055,2.422175,0.013957,1.000000,4.800000,0.920501,3.751066,3.751066,3.810519,-0.033836,0.000000,0.012856,0.000000,0.008205,344,407
8.555915,-0.412654,2.637902,3.054924,0.213515,0.010856,2.442055,2.425743,0.020048,1.000000,4.800000,0.950000,3.054924,3.054924,3.130483,-0.036360,0.000000,0.019516,0.000000,0.010856,349,411
8.611492,-0.425552,2.647635,3.912470,0.213515,0.016640,2.442055,2.421372,0.017795,1.000000,4.800000,0.918244,3.912470,3.912470,3.834272,-0.038479,0.000000,0.016928,0.000000,0.016640,354,417
8.667035,-0.436406,2.656525,4.098672,0.213515,0.017999,2.442055,2.420153,0.016418,1.000000,4.800000,0.895638,4.098672,4.098672,4.072232,-0.038321,0.000000,0.014775,0.000000,0.017999,359,421
8.722619,-0.443864,2.662586,4.262986,0.213515,0.016327,2.442055,2.419201,0.013088,1.000000,4.800000,0.879329,4.262986,4.262986,4.243910,-0.035942,0.000000,0.011234,0.000000,0.016327,362,424
8.778249,-0.451529,2.669310,4.053055,0.213515,0.012898,2.442055,2.420534,0.012079,1.000000,4.800000,0.895647,4.053055,4.053055,4.072141,-0.033600,0.000000,0.010548,0.000000,0.012898,365,428
8.833873,-0.459423,2.676062,3.969614,0.191076,0.010771,2.442055,2.420821,0.011227,1.000000,4.800000,0.904413,3.969614,3.969614,3.979866,-0.032462,0.000000,0.010255,0.000000,0.010771,369,431
8.889156,-0.467377,2.683183,3.642752,0.184977,0.010027,2.442055,2.422706,0.011730,1.000000,4.800000,0.933236,3.642752,3.642752,3.676464,-0.031080,0.000000,0.011357,0.000000,0.010027,372,435
8.944782,-0.475235,2.690098,3.411807,0.177795,0.010675,2.442055,2.423791,0.011956,1.000000,4.800000,0.950000,3.411807,3.411807,3.438273,-0.030220,0.000000,0.012206,0.000000,0.010675,376,438
9.000260,-0.483231,2.696713,3.498000,0.169477,0.011733,2.442055,2.423190,0.011086,1.000000,4.800000,0.950000,3.498000,3.498000,3.492028,-0.029952,0.000000,0.011692,0.000000,0.011733,379,441
9.055719,-0.490630,2.702663,3.708972,0.160881,0.011925,2.442055,2.422319,0.011050,1.000000,4.800000,0.932209,3.708972,3.708972,3.687278,-0.030786,0.000000,0.011000,0.000000,0.011925,382,444
9.111350,-0.500731,2.710866,3.936822,0.147828,0.011406,2.442055,2.420994,0.009853,1.000000,4.800000,0.910873,3.936822,3.936822,3.911867,-0.030914,0.000000,0.009382,0.000000,0.011406,387,449
9.167035,-0.511816,2.719484,4.480155,0.132764,0.010070,2.442055,2.417825,0.004788,1.000000,4.800000,0.862284,4.480155,4.480155,4.423327,-0.029017,0.000000,0.003789,0.000000,0.010070,391,453
9.222530,-0.520334,2.726847,4.330203,0.120562,0.005994,2.442055,2.418730,0.003576,1.000000,4.800000,0.870246,4.330203,4.330203,4.339515,-0.026902,0.000000,0.002581,0.000000,0.005994,395,457
9.278171,-0.525631,2.731597,4.106576,0.113072,0.003090,2.442055,2.419801,0.003820,1.000000,4.800000,0.890162,4.106576,4.106576,4.129870,-0.026074,0.000000,0.003387,0.000000,0.003090,398,459
9.333553,-0.531117,2.736519,3.872995,0.105647,0.002678,2.442055,2.421250,0.005089,1.000000,4.800000,0.912125,3.872995,3.872995,3.898682,-0.025894,0.000000,0.004905,0.000000,0.002678,400,461
9.389135,-0.537899,2.741301,4.581070,0.097881,0.003937,2.442055,2.417145,0.000512,1.000000,4.800000,0.853781,4.581070,4.581070,4.512831,-0.025423,0.000000,0.000044,0.000000,0.003937,403,464
9.444870,-0.543317,2.745712,4.694465,0.091831,0.001831,2.442055,2.416391,-0.000837,1.000000,4.800000,0.838251,4.694465,4.694465,4.676301,-0.024828,0.000000,-0.001634,0.000000,0.001831,405,466
9.500222,-0.547988,2.749680,4.665943,0.086951,-0.000691,2.442055,2.416529,-0.002191,1.000000,4.800000,0.839137,4.665943,4.665943,4.666979,-0.023336,0.000000,-0.002820,0.000000,-0.000691,407,468
9.555744,-0.553897,2.754231,4.988124,0.081591,-0.002494,2.442055,2.414996,-0.004301,1.000000,4.800000,0.811679,4.988124,4.988124,4.956009,-0.022758,0.000000,-0.005317,0.000000,-0.002494,410,471
9.611487,-0.559431,2.759090,4.833101,0.076885,-0.004577,2.442055,2.415641,-0.003427,1.000000,4.800000,0.822188,4.833101,4.833101,4.845392,-0.022987,0.000000,-0.004359,0.000000,-0.004577,412,473
9.667009,-0.564299,2.763341,4.715248,0.073235,-0.004869,2.442055,2.416220,-0.002086,1.000000,4.800000,0.833315,4.715248,4.715248,4.728262,-0.023749,0.000000,-0.002905,0.000000,-0.004869,414,475
9.722606,-0.567505,2.766257,4.548755,0.071025,-0.003741,2.442055,2.417358,0.000298,1.000000,4.800000,0.848663,4.548755,4.548755,4.566706,-0.024996,0.000000,-0.000707,0.000000,-0.003741,416,477
9.778141,-0.571550,2.769133,4.952309,0.050000,-0.001674,2.442055,2.414880,-0.001082,1.000000,4.800000,0.815694,4.952309,4.952309,4.913749,-0.026093,0.000000,-0.002302,0.000000,-0.001674,417,478
9.833709,-0.574716,2.771865,4.900226,0.050000,-0.001630,2.442055,2.415432,-0.000014,1.000000,4.800000,0.816850,4.900226,4.900226,4.901578,-0.026609,0.000000,-0.001792,0.000000,-0.001630,419,480
9.889242,-0.577883,2.774266,5.101943,0.050000,-0.001719,2.442055,2.414190,-0.001066,1.000000,4.800000,0.799719,5.101943,5.101943,5.081906,-0.026800,0.000000,-0.002961,0.000000,-0.001719,420,481
9.944824,-0.580718,2.776654,5.100596,0.050000,-0.002489,2.442055,2.414089,-0.001030,1.000000,4.800000,0.798121,5.100596,5.100596,5.098727,-0.026936,0.000000,-0.002976,0.000000,-0.002489,421,482
10.000228,-0.583351,2.779126,4.904219,0.050000,-0.002940,2.442055,2.415076,-0.000521,1.000000,4.800000,0.814751,4.904219,4.904219,4.923670,-0.026459,0.000000,-0.002076,0.000000,-0.002940,422,483
10.055904,-0.585988,2.781018,5.154113,0.050000,-0.002511,2.442055,2.413665,-0.003446,1.000000,4.800000,0.795048,5.154113,5.154113,5.131069,-0.024945,0.000000,-0.004797,0.000000,-0.002511,424,484
10.111459,-0.588696,2.783059,5.336407,0.050000,-0.003809,2.442055,2.413078,-0.004127,1.000000,4.800000,0.777492,5.336407,5.336407,5.315874,-0.024850,0.000000,-0.006196,0.000000,-0.003809,425,486
10.167006,-0.591137,2.785388,5.126153,0.050000,-0.005519,2.442055,2.414164,-0.003369,1.000000,4.800000,0.793713,5.126153,5.126153,5.145125,-0.024522,0.000000,-0.005233,0.000000,-0.005519,426,487
10.222643,-0.593303,2.787722,4.735120,0.050000,-0.005697,2.442055,2.416268,-0.001812,1.000000,4.800000,0.828769,4.735120,4.735120,4.776121,-0.023976,0.000000,-0.003055,0.000000,-0.005697,427,488
10.278223,-0.595479,2.789643,4.666406,0.050000,-0.004132,2.442055,2.416656,-0.001553,1.000000,4.800000,0.838149,4.666406,4.666406,4.677377,-0.023847,0.000000,-0.002464,0.000000,-0.004132,428,489
10.333627,-0.597586,2.791803,4.370139,0.050000,-0.002806,2.442055,2.418267,0.000147,1.000000,4.800000,0.864418,4.370139,4.370139,4.400863,-0.023935,0.000000,-0.000435,0.000000,-0.002806,429,490
10.389094,-0.599732,2.793679,4.316208,0.050000,-0.001105,2.442055,2.418580,0.000765,1.000000,4.800000,0.871656,4.316208,4.316208,4.324674,-0.024241,0.000000,0.000371,0.000000,-0.001105,430,491
10.444831,-0.601696,2.795067,4.518876,0.050000,0.000140,2.442055,2.417558,0.000020,1.000000,4.800000,0.855052,4.518876,4.518876,4.499455,-0.024516,0.000000,-0.000635,0.000000,0.000140,431,492
10.500215,-0.602963,2.796425,4.295285,0.050000,-0.000076,2.442055,2.418535,0.001693,1.000000,4.800000,0.872508,4.295285,4.295285,4.315702,-0.025213,0.000000,0.001283,0.000000,-0.000076,431,492
10.555885,-0.605373,2.798653,4.143010,0.050000,0.000701,2.442055,2.419334,0.003568,1.000000,4.800000,0.887273,4.143010,4.143010,4.160279,-0.026290,0.000000,0.003357,0.000000,0.000701,432,493
10.611429,-0.608400,2.801223,4.125165,0.050000,0.002469,2.442055,2.419681,0.003959,1.000000,4.800000,0.890276,4.125165,4.125165,4.128676,-0.026334,0.000000,0.003627,0.000000,0.002469,434,495
10.666843,-0.611501,2.803303,4.530245,0.050000,0.003529,2.442055,2.417389,0.001378,1.000000,4.800000,0.855942,4.530245,4.530245,4.490088,-0.026045,0.000000,0.000740,0.000000,0.003529,435,496
10.722534,-0.613254,2.804563,4.694813,0.050000,0.002061,2.442055,2.416190,-0.000050,1.000000,4.800000,0.838438,4.694813,4.694813,4.674340,-0.025815,0.000000,-0.000793,0.000000,0.002061,436,496
10.778168,-0.614703,2.805923,4.587122,0.050000,0.000028,2.442055,2.416924,0.000901,1.000000,4.800000,0.845895,4.587122,4.587122,4.595844,-0.026032,0.000000,-0.000040,0.000000,0.000028,436,497
10.833768,-0.616319,2.807576,4.362522,0.050000,-0.000429,2.442055,2.418245,0.002546,1.000000,4.800000,0.865844,4.362522,4.362522,4.385855,-0.026356,0.000000,0.001768,0.000000,-0.000429,437,498
10.889311,-0.618446,2.809556,4.217613,0.050000,0.000807,2.442055,2.419048,0.003333,1.000000,4.800000,0.880228,4.217613,4.217613,4.234437,-0.026340,0.000000,0.002860,0.000000,0.000807,438,499
10.944900,-0.620824,2.811607,4.179679,0.050000,0.002303,2.442055,2.419238,0.003016,1.000000,4.800000,0.884910,4.179679,4.179679,4.185154,-0.025833,0.000000,0.002771,0.000000,0.002303,439,500
11.000240,-0.622623,2.813036,4.244412,0.050000,0.002890,2.442055,2.418973,0.002139,1.000000,4.800000,0.879844,4.244412,4.244412,4.238486,-0.025221,0.000000,0.001846,0.000000,0.002890,440,501
11.055945,-0.624765,2.814784,4.285737,0.050000,0.002381,2.442055,2.418778,0.001915,1.000000,4.800000,0.875804,4.285737,4.285737,4.281012,-0.025192,0.000000,0.001514,0.000000,0.002381,441,502
11.111601,-0.626959,2.817009,3.995873,0.050000,0.001750,2.442055,2.420339,0.003093,1.000000,4.800000,0.900183,3.995873,3.995873,4.024387,-0.024809,0.000000,0.003016,0.000000,0.001750,442,503
11.167012,-0.629288,2.819373,3.687094,0.050000,0.002387,2.442055,2.421983,0.004232,1.000000,4.800000,0.929022,3.687094,3.687094,3.720823,-0.024304,0.000000,0.004719,0.000000,0.002387,443,504
11.222636,-0.631560,2.821108,3.822366,0.050000,0.003927,2.442055,2.421263,0.003125,1.000000,4.800000,0.920340,3.822366,3.822366,3.812212,-0.023917,0.000000,0.003713,0.000000,0.003927,444,505
11.278108,-0.633773,2.823035,3.772879,0.050000,0.004112,2.442055,2.421540,0.003367,1.000000,4.800000,0.923703,3.772879,3.772879,3.776812,-0.023883,0.000000,0.003932,0.000000,0.004112,445,506
11.333688,-0.635688,2.824843,3.622245,0.050000,0.004041,2.442055,2.422398,0.004369,1.000000,4.800000,0.936918,3.622245,3.622245,3.637702,-0.024025,0.000000,0.005049,0.000000,0.004041,446,507
11.389238,-0.637641,2.826533,3.586547,0.050000,0.004636,2.442055,2.422315,0.004240,1.000000,4.800000,0.941292,3.586547,3.586547,3.591663,-0.023980,0.000000,0.005332,0.000000,0.004636,446,507
11.444793,-0.639409,2.828260,3.403439,0.050000,0.005179,2.442055,2.423378,0.005224,1.000000,4.800000,0.950000,3.403439,3.403439,3.422261,-0.023901,0.000000,0.006279,0.000000,0.005179,447,508
