t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
7.055848,-0.859746,2.419943,-2.485359,0.213514,0.004927,-2.270334,-2.257066,-0.000185,1.000000,4.800000,0.950000,-2.485359,-2.485359,-2.634011,0.013453,0.000000,-0.000137,0.000000,0.004927,238,300
7.111413,-0.868930,2.408478,-2.129982,0.213514,0.002074,-2.270334,-2.258982,-0.003308,1.000000,4.800000,0.950000,-2.129982,-2.129982,-2.180385,0.014660,0.000000,-0.003461,0.000000,0.002074,242,305
7.167017,-0.878115,2.394353,-0.064178,0.213515,-0.001863,-2.270334,-2.269994,-0.015979,1.000000,4.800000,0.950000,-0.064178,-0.064178,-0.275799,0.016319,0.000000,-0.014179,0.000000,-0.001863,248,311
7.222505,-0.887063,2.384262,-0.412828,0.213515,-0.010115,-2.270334,-2.268131,-0.015604,1.000000,4.800000,0.950000,-0.412828,-0.412828,-0.399125,0.017807,0.000000,-0.015001,0.000000,-0.010115,253,315
7.278102,-0.892988,2.376415,0.106296,0.213515,-0.014766,-2.270334,-2.270903,-0.019266,1.000000,4.800000,0.950000,0.106296,0.106296,0.055754,0.018696,0.000000,-0.018029,0.000000,-0.014766,256,318
7.333628,-0.899945,2.370018,-1.098391,0.213515,-0.017691,-2.270334,-2.264529,-0.012779,1.000000,4.800000,0.950000,-1.098391,-1.098391,-0.982977,0.018584,0.000000,-0.012936,0.000000,-0.017691,259,322
7.389245,-0.909426,2.363298,-4.025785,0.213515,-0.015414,-2.270334,-2.248807,0.003657,1.000000,4.800000,0.950000,-4.025785,-3.710900,-3.438108,0.017870,0.000000,-0.000474,0.000000,-0.015414,263,325
7.444716,-0.916825,2.356421,-5.259325,0.213515,-0.005915,-2.270334,-2.242507,0.011272,1.000000,4.800000,0.800166,-5.259325,-5.259325,-5.077203,0.016555,0.000000,0.011124,0.000000,-0.005915,266,329
7.500389,-0.924241,2.349279,-6.335000,0.213515,0.006355,-2.270334,-2.236599,0.018428,1.000000,4.800000,0.692624,-6.335000,-6.335000,-6.209221,0.015307,0.000000,0.019202,0.000000,0.006355,269,332
7.556001,-0.931282,2.345637,-9.376888,0.213515,0.016658,-2.270334,-2.220070,0.035660,1.000000,4.800000,0.458518,-9.376888,-8.947302,-8.673494,0.014604,0.000000,0.034937,0.000000,0.016658,272,334
7.611510,-0.937014,2.341539,-11.124666,0.213515,0.028000,-2.270334,-2.211407,0.046049,1.000000,4.800000,0.332500,-11.124666,-11.124666,-10.879549,0.012878,0.000000,0.047940,0.000000,0.029823,274,337
7.666883,-0.941046,2.342500,-14.828554,0.213515,0.028000,-2.270334,-2.191079,0.066912,1.000000,4.800000,0.332500,-14.828554,-13.725716,-13.441100,0.012342,0.000000,0.060413,0.000000,0.043431,275,337
7.722613,-0.949733,2.329177,-12.897113,0.213515,0.028000,-2.270334,-2.202172,0.056375,1.000000,4.800000,0.332500,-12.897113,-12.897113,-12.951512,0.011787,0.000000,0.058248,0.000000,0.058248,280,343
7.778136,-0.961252,2.309367,-8.955437,0.213515,0.028000,-2.270334,-2.222569,0.036028,1.000000,4.800000,0.332500,-8.955437,-10.289005,-10.555255,0.011737,0.000000,0.046763,0.000000,0.046763,288,350
7.833688,-0.968986,2.288123,-1.194936,0.213515,0.028000,-2.270334,-2.263948,-0.006749,1.000000,4.800000,0.525624,-1.194936,-7.679539,-7.967111,0.013135,0.000000,0.031338,0.000000,0.031338,295,357
7.889237,-0.974768,2.280187,-0.509350,0.213515,0.028000,-2.270334,-2.267643,-0.013952,1.000000,4.800000,0.773309,-0.509350,-5.070212,-5.359902,0.016642,0.000000,0.012858,0.000000,0.031338,298,361
7.944732,-0.981260,2.270708,0.626397,0.213515,0.020172,-2.270334,-2.273685,-0.022920,1.000000,4.800000,0.950000,0.626397,-2.463435,-2.753082,0.019568,0.000000,-0.005375,0.000000,0.020172,302,364
8.000401,-0.988484,2.263348,-0.161986,0.213515,0.002405,-2.270334,-2.269475,-0.021152,1.000000,4.800000,0.950000,-0.161986,-0.161986,-0.421096,0.022010,0.000000,-0.018889,0.000000,0.002405,305,368
8.055872,-0.994605,2.255724,0.063589,0.213515,-0.014104,-2.270334,-2.270672,-0.022402,1.000000,4.800000,0.950000,0.063589,0.063589,0.015121,0.022063,0.000000,-0.021033,0.000000,-0.014104,308,371
8.111423,-1.004580,2.246123,-1.387356,0.213515,-0.021682,-2.270334,-2.262996,-0.013361,1.000000,4.800000,0.950000,-1.387356,-1.387356,-1.247108,0.020699,0.000000,-0.013678,0.000000,-0.021682,313,376
8.166871,-1.014610,2.233620,-1.010935,0.213515,-0.018400,-2.270334,-2.264957,-0.014000,1.000000,4.800000,0.950000,-1.010935,-1.010935,-1.034552,0.019377,0.000000,-0.013442,0.000000,-0.018400,318,381
8.222444,-1.024108,2.223254,-1.604191,0.213515,-0.014730,-2.270334,-2.261846,-0.011073,1.000000,4.800000,0.950000,-1.604191,-1.604191,-1.547227,0.019561,0.000000,-0.011156,0.000000,-0.014730,323,386
8.278096,-1.029553,2.214711,-0.270005,0.213515,-0.011811,-2.270334,-2.268897,-0.019080,1.000000,4.800000,0.950000,-0.270005,-0.270005,-0.397727,0.020517,0.000000,-0.017582,0.000000,-0.011811,326,389
8.333708,-1.035716,2.206266,0.451870,0.213515,-0.014714,-2.270334,-2.272756,-0.023311,1.000000,4.800000,0.950000,0.451870,0.451870,0.366910,0.020889,0.000000,-0.021605,0.000000,-0.014714,330,392
8.389281,-1.042100,2.198175,0.776739,0.213515,-0.019483,-2.270334,-2.274461,-0.024131,1.000000,4.800000,0.950000,0.776739,0.776739,0.735756,0.020004,0.000000,-0.022535,0.000000,-0.019483,333,396
8.444725,-1.049134,2.190235,0.506436,0.213515,-0.022301,-2.270334,-2.273048,-0.021202,1.000000,4.800000,0.950000,0.506436,0.506436,0.529368,0.018489,0.000000,-0.020105,0.000000,-0.022301,337,399
8.500183,-1.055739,2.180565,1.679534,0.213515,-0.021556,-2.270334,-2.279317,-0.025841,1.000000,4.800000,0.950000,1.679534,1.679534,1.564517,0.016858,0.000000,-0.023525,0.000000,-0.021556,341,403
8.555806,-1.062052,2.169968,3.672032,0.213515,-0.022593,-2.270334,-2.289990,-0.035292,1.000000,4.800000,0.950000,3.672032,3.672032,3.461280,0.015636,0.000000,-0.031468,0.000000,-0.022593,345,407
8.611422,-1.068394,2.163365,3.070427,0.213515,-0.028000,-2.270334,-2.286782,-0.031448,1.000000,4.800000,0.950000,3.070427,3.070427,3.109512,0.015000,0.000000,-0.029175,0.000000,-0.028187,348,410
8.667015,-1.077206,2.152799,3.131274,0.213515,-0.028000,-2.270334,-2.286997,-0.029870,1.000000,4.800000,0.950000,3.131274,3.131274,3.129098,0.013206,0.000000,-0.027565,0.000000,-0.029930,352,415
8.722706,-1.086615,2.140682,3.733942,0.213515,-0.028000,-2.270334,-2.290239,-0.030671,1.000000,4.800000,0.933522,3.733942,3.733942,3.673458,0.010766,0.000000,-0.027683,0.000000,-0.028853,357,420
8.778088,-1.095684,2.128521,4.625098,0.213515,-0.027927,-2.270334,-2.295007,-0.033604,1.000000,4.800000,0.852156,4.625098,4.625098,4.529934,0.008931,0.000000,-0.029354,0.000000,-0.027927,363,425
8.833685,-1.102857,2.122037,3.311557,0.213515,-0.028000,-2.270334,-2.288056,-0.026000,1.000000,4.800000,0.950000,3.311557,3.311557,3.433395,0.008278,0.000000,-0.024345,0.000000,-0.028597,366,428
8.889121,-1.110766,2.115873,1.229224,0.190602,-0.026165,-2.270334,-2.276836,-0.014299,1.000000,4.800000,0.950000,1.229224,1.229224,1.449641,0.007796,0.000000,-0.014365,0.000000,-0.026165,369,431
8.944731,-1.117144,2.108100,1.354146,0.184795,-0.018534,-2.270334,-2.277537,-0.013604,1.000000,4.800000,0.950000,1.354146,1.354146,1.363695,0.006400,0.000000,-0.012626,0.000000,-0.018534,372,435
9.000230,-1.122426,2.097643,4.044789,0.176901,-0.013401,-2.270334,-2.292126,-0.025526,1.000000,4.800000,0.950000,4.044789,3.514050,3.299015,0.003733,0.000000,-0.019382,0.000000,-0.013401,376,438
9.055885,-1.128760,2.090514,3.788612,0.169174,-0.015966,-2.270334,-2.290479,-0.018310,1.000000,4.800000,0.927233,3.788612,3.788612,3.739652,-0.001835,0.000000,-0.016249,0.000000,-0.015966,379,441
9.111412,-1.137858,2.080040,3.571017,0.156273,-0.016661,-2.270334,-2.289513,-0.016557,1.000000,4.800000,0.941651,3.571017,3.571017,3.587881,-0.002622,0.000000,-0.014752,0.000000,-0.016661,384,446
9.167010,-1.147712,2.068891,3.210081,0.140793,-0.015649,-2.270334,-2.287563,-0.015145,1.000000,4.800000,0.950000,3.210081,3.210081,3.247861,-0.002085,0.000000,-0.013609,0.000000,-0.015649,389,450
9.222593,-1.155823,2.057385,4.411637,0.125584,-0.014206,-2.270334,-2.294270,-0.022578,1.000000,4.800000,0.874450,4.411637,4.411637,4.295260,-0.001359,0.000000,-0.019429,0.000000,-0.014206,394,454
9.278115,-1.161489,2.052237,3.391557,0.117427,-0.017070,-2.270334,-2.288597,-0.016954,1.000000,4.800000,0.950000,3.391557,3.391557,3.481927,-0.001310,0.000000,-0.015469,0.000000,-0.017070,396,457
9.333704,-1.167117,2.046152,3.003655,0.108873,-0.016690,-2.270334,-2.286446,-0.013194,1.000000,4.800000,0.950000,3.003655,3.003655,3.051482,-0.002918,0.000000,-0.011875,0.000000,-0.016690,399,459
9.389245,-1.172167,2.040095,3.038976,0.101206,-0.013698,-2.270334,-2.286802,-0.011301,1.000000,4.800000,0.950000,3.038976,3.038976,3.040227,-0.005168,0.000000,-0.009684,0.000000,-0.013698,401,462
9.444733,-1.176611,2.032521,4.515528,0.093492,-0.010660,-2.270334,-2.294756,-0.017984,1.000000,4.800000,0.867540,4.515528,4.515528,4.367998,-0.006438,0.000000,-0.015381,0.000000,-0.010660,404,465
9.500202,-1.180221,2.026386,5.703410,0.087824,-0.012885,-2.270334,-2.301347,-0.023757,1.000000,4.800000,0.753362,5.703410,5.703410,5.569869,-0.007257,0.000000,-0.021268,0.000000,-0.012885,407,467
9.555769,-1.184514,2.023105,4.531607,0.083858,-0.018407,-2.270334,-2.294882,-0.015956,1.000000,4.800000,0.842134,4.531607,4.531607,4.635433,-0.008592,0.000000,-0.015014,0.000000,-0.018407,408,469
9.611403,-1.187905,2.019308,4.381307,0.080359,-0.017484,-2.270334,-2.294339,-0.014853,1.000000,4.800000,0.863862,4.381307,4.381307,4.406719,-0.009153,0.000000,-0.013246,0.000000,-0.017484,410,470
9.667015,-1.193161,2.012991,4.427167,0.075314,-0.014725,-2.270334,-2.294487,-0.015651,1.000000,4.800000,0.862113,4.427167,4.427167,4.425122,-0.008502,0.000000,-0.013911,0.000000,-0.014725,413,473
9.722441,-1.198239,2.006863,4.486917,0.071102,-0.013670,-2.270334,-2.294674,-0.014704,1.000000,4.800000,0.856830,4.486917,4.486917,4.480737,-0.009636,0.000000,-0.013251,0.000000,-0.013670,416,476
9.778096,-1.201951,2.003040,4.108725,0.050000,-0.013199,-2.270334,-2.292541,-0.009759,1.000000,4.800000,0.888637,4.108725,4.108725,4.145926,-0.012448,0.000000,-0.008839,0.000000,-0.013199,417,477
9.833701,-1.203107,2.000390,4.930210,0.050000,-0.010458,-2.270334,-2.297384,-0.014049,1.000000,4.800000,0.821581,4.930210,4.930210,4.851781,-0.013001,0.000000,-0.012607,0.000000,-0.010458,418,478
9.889276,-1.205833,1.997092,4.968557,0.050000,-0.011199,-2.270334,-2.297340,-0.011233,1.000000,4.800000,0.811596,4.968557,4.968557,4.956879,-0.015773,0.000000,-0.010992,0.000000,-0.011199,420,480
9.944728,-1.209289,1.993911,4.372077,0.050000,-0.011225,-2.270334,-2.294315,-0.006430,1.000000,4.800000,0.861597,4.372077,4.372077,4.430557,-0.017551,0.000000,-0.006145,0.000000,-0.011225,421,481
10.000200,-1.212483,1.990408,4.183161,0.050000,-0.008168,-2.270334,-2.293121,-0.005973,1.000000,4.800000,0.882749,4.183161,4.183161,4.207900,-0.016815,0.000000,-0.005355,0.000000,-0.008168,423,483
10.055813,-1.214456,1.987129,4.785526,0.050000,-0.005838,-2.270334,-2.296512,-0.010042,1.000000,4.800000,0.833362,4.785526,4.785526,4.727764,-0.016136,0.000000,-0.009246,0.000000,-0.005838,424,484
10.111400,-1.216007,1.985356,4.739655,0.050000,-0.007426,-2.270334,-2.296170,-0.009067,1.000000,4.800000,0.832346,4.739655,4.739655,4.738466,-0.016770,0.000000,-0.008786,0.000000,-0.007426,425,485
10.167013,-1.217559,1.983500,4.747540,0.050000,-0.008576,-2.270334,-2.296132,-0.008186,1.000000,4.800000,0.831570,4.747540,4.747540,4.746632,-0.017612,0.000000,-0.008138,0.000000,-0.008576,426,486
10.222569,-1.219176,1.981083,5.065972,0.050000,-0.008546,-2.270334,-2.297845,-0.009085,1.000000,4.800000,0.804266,5.065972,5.065972,5.034038,-0.018427,0.000000,-0.009344,0.000000,-0.008546,427,487
10.278106,-1.220771,1.978463,5.533453,0.050000,-0.009022,-2.270334,-2.300387,-0.011811,1.000000,4.800000,0.761566,5.533453,5.533453,5.483511,-0.018243,0.000000,-0.012428,0.000000,-0.009022,428,488
10.333679,-1.223636,1.976013,4.918576,0.050000,-0.011180,-2.270334,-2.297154,-0.009043,1.000000,4.800000,0.809868,4.918576,4.918576,4.975069,-0.017777,0.000000,-0.009483,0.000000,-0.011180,429,489
10.389204,-1.227010,1.973704,3.823671,0.050000,-0.010596,-2.270334,-2.291293,-0.002915,1.000000,4.800000,0.908313,3.823671,3.823671,3.938810,-0.018044,0.000000,-0.002516,0.000000,-0.010596,430,490
10.444748,-1.228483,1.972490,3.478272,0.050000,-0.005592,-2.270334,-2.289284,-0.000271,1.000000,4.800000,0.947689,3.478272,3.478272,3.524325,-0.018679,0.000000,0.000785,0.000000,-0.005592,431,491
10.500203,-1.227366,1.971820,4.764456,0.050000,-0.000718,-2.270334,-2.296259,-0.006622,1.000000,4.800000,0.841658,4.764456,4.764456,4.640443,-0.019303,0.000000,-0.006028,0.000000,-0.000718,431,491
10.555963,-1.225839,1.971615,6.064940,0.050000,-0.002930,-2.270334,-2.303183,-0.012979,1.000000,4.800000,0.719863,6.064940,6.064940,5.922490,-0.019870,0.000000,-0.014124,0.000000,-0.002930,430,490
10.611382,-1.226803,1.970215,6.228354,0.050000,-0.010159,-2.270334,-2.304380,-0.014670,1.000000,4.800000,0.693712,6.228354,6.228354,6.197768,-0.019375,0.000000,-0.016308,0.000000,-0.010159,431,491
10.667001,-1.228696,1.968630,5.800322,0.050000,-0.015364,-2.270334,-2.301943,-0.012252,1.000000,4.800000,0.727694,5.800322,5.800322,5.840067,-0.019358,0.000000,-0.013946,0.000000,-0.015364,432,492
10.722535,-1.233174,1.964893,4.779675,0.050000,-0.015570,-2.270334,-2.296347,-0.006285,1.000000,4.800000,0.818357,4.779675,4.779675,4.885714,-0.019728,0.000000,-0.007307,0.000000,-0.015570,434,494
10.778145,-1.237272,1.961091,4.092324,0.050000,-0.010610,-2.270334,-2.292553,-0.002601,1.000000,4.800000,0.886192,4.092324,4.092324,4.171663,-0.019619,0.000000,-0.002638,0.000000,-0.010610,436,496
10.833576,-1.240361,1.957781,3.860433,0.050000,-0.004781,-2.270334,-2.291469,-0.002014,1.000000,4.800000,0.912802,3.860433,3.860433,3.891556,-0.019121,0.000000,-0.001226,0.000000,-0.004781,437,497
10.889252,-1.241268,1.956522,3.976820,0.050000,-0.001428,-2.270334,-2.291934,-0.002268,1.000000,4.800000,0.905512,3.976820,3.976820,3.968294,-0.019332,0.000000,-0.001542,0.000000,-0.001428,438,498
10.944803,-1.243219,1.954592,3.726732,0.050000,-0.000813,-2.270334,-2.290547,0.000682,1.000000,4.800000,0.926166,3.726732,3.726732,3.750888,-0.020895,0.000000,0.001348,0.000000,-0.000813,439,499
11.000282,-1.245385,1.952139,3.648828,0.050000,0.000618,-2.270334,-2.290154,0.003261,1.000000,4.800000,0.934892,3.648828,3.648828,3.659034,-0.023080,0.000000,0.004014,0.000000,0.000618,440,500
11.055791,-1.246721,1.949927,4.051196,0.050000,0.002962,-2.270334,-2.292648,0.002882,1.000000,4.800000,0.901362,4.051196,4.051196,4.011980,-0.025196,0.000000,0.003454,0.000000,0.002962,440,500
11.111431,-1.248673,1.947727,3.973896,0.050000,0.003741,-2.270334,-2.292215,0.003172,1.000000,4.800000,0.904618,3.973896,3.973896,3.977704,-0.025053,0.000000,0.003570,0.000000,0.003741,441,501
11.167045,-1.250790,1.945340,3.890502,0.050000,0.003797,-2.270334,-2.291430,0.004401,1.000000,4.800000,0.912074,3.890502,3.890502,3.899222,-0.025497,0.000000,0.004539,0.000000,0.003797,443,503
11.222494,-1.252764,1.942877,3.966095,0.050000,0.004257,-2.270334,-2.291857,0.004432,1.000000,4.800000,0.906356,3.966095,3.966095,3.959407,-0.025955,0.000000,0.004520,0.000000,0.004257,444,504
11.278094,-1.254346,1.941118,3.888548,0.050000,0.004510,-2.270334,-2.291711,0.003939,1.000000,4.800000,0.912415,3.888548,3.888548,3.895634,-0.025316,0.000000,0.004400,0.000000,0.004510,444,504
11.333699,-1.256329,1.939306,3.537797,0.050000,0.004495,-2.270334,-2.289747,0.005433,1.000000,4.800000,0.943010,3.537797,3.537797,3.573581,-0.024847,0.000000,0.006278,0.000000,0.004495,445,505
11.389333,-1.258172,1.937531,3.271058,0.050000,0.005573,-2.270334,-2.288239,0.004257,1.000000,4.800000,0.950000,3.271058,3.271058,3.301310,-0.022163,0.000000,0.005208,0.000000,0.005573,446,506
11.444847,-1.259721,1.935388,3.465135,0.050000,0.005572,-2.270334,-2.289264,0.003080,1.000000,4.800000,0.950000,3.465135,3.465135,3.448753,-0.022010,0.000000,0.004356,0.000000,0.005572,447,507
